"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:37:49.2162126 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2162304 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2162466 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2162609 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2162734 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2201290 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2201416 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2201608 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2201773 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2201900 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2202073 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2202182 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2202380 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2202545 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2202686 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2202808 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2211462 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2211591 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2211767 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2211943 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2212113 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2212294 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2212404 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2212576 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2212745 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2212892 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2213014 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2221261 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2221384 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2221554 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2221728 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2221855 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2222029 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2222140 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2222309 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2222477 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2222621 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2222744 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2242426 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2242581 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2242821 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2243083 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2243221 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2243418 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2243531 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2243735 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2243933 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2244106 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2244236 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2252486 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2252610 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2252789 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2252960 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2253090 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2253266 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2253379 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2253548 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2253718 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2253860 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2253983 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2281559 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2281721 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2281916 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2282119 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2282254 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2282432 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2282543 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2282719 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2282894 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2283045 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2283167 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2291428 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2291559 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2291744 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2291926 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2292058 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2292232 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2292342 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2292516 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2292677 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2292823 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2292980 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2321177 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2321300 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2321477 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2321648 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2321776 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2321950 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2322059 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2322226 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2322388 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2322533 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2322657 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2341092 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2341227 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2341420 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2341590 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2341717 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2341887 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2341998 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2342164 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2342324 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2342463 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2342585 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2350980 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2351105 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2351273 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2351436 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2351562 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2351730 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2351841 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2352007 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2352167 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2352306 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2352444 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2391339 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2391494 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2391726 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2391959 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2392094 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2392275 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2392385 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2392562 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2392756 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2392906 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2393029 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2402495 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2402628 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:49.2402819 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2402995 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:49.2403126 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2403298 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:49.2403408 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:49.2403640 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS","Desired Access: Query Value"
"9:37:49.2403807 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced\DisallowShaking","NAME NOT FOUND","Length: 144"
"9:37:49.2403954 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2404079 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\Advanced","SUCCESS",""
"9:37:49.2412384 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
